"data","animale","specie","malattia","peso","dieta","veterinario"
"2021-10-18",4,"Tenrec tailless","",949484,"","CBFDND09F91H546K"
"2021-11-17",4,"Tenrec tailless","",949479,"","PTLZUN37T49S915U"
"2021-12-17",4,"Tenrec tailless","",949490,"","UEESQB52D01C783S"
"2022-01-16",4,"Tenrec tailless","",949490,"","QJESUE82Q82S026B"
"2022-02-12",4,"Tenrec tailless","Salmonellosi aviarie non tifoidee",949486,"Dieta liquida per 1 mese e poi risentire il Veterinario Curante","DKKRNI12W38H575K"
"2022-03-14",4,"Tenrec tailless","",949494,"","ZXSPCC42H10W293Q"
"2022-04-13",4,"Tenrec tailless","",949483,"","DZNPCP87G63Q961Q"
"2022-05-13",4,"Tenrec tailless","",949480,"","DMWBFI26H80R696J"
"2022-06-12",4,"Tenrec tailless","Paratubercolosi o Johne's Disease",949479,"No mangime per i prossimi 2 mesi solo Vegetali","CBFDND09F91H546K"
"2022-07-12",4,"Tenrec tailless","Malattia emorragica virale del coniglio (MEV/RHD)",949486,"Alternare vegetali a mangime medico","XZARRT13S94C682F"
"2022-08-11",4,"Tenrec tailless","",949490,"","AENIZK33V73S452W"
"2022-09-10",4,"Tenrec tailless","",949481,"","CFHACW39N88B188Y"
"2022-10-10",4,"Tenrec tailless","",949490,"","CFHACW39N88B188Y"
"2022-11-09",4,"Tenrec tailless","",949485,"","NPXWCN73L74H814E"
"2022-12-09",4,"Tenrec tailless","Leucosi bovina enzootica",949481,"Mangime a base di Vegetali per 1 mese","CFHACW39N88B188Y"
"2021-10-02",5,"White-fronted capuchin","",348553,"","EXTHNF29D85P050R"
"2021-11-01",5,"White-fronted capuchin","",348554,"","XZARRT13S94C682F"
"2021-12-01",5,"White-fronted capuchin","",348550,"","UNMMKP78I91B283B"
"2021-12-31",5,"White-fronted capuchin","",348559,"","DISLRN11Y28S991O"
"2022-01-30",5,"White-fronted capuchin","",348562,"","BJFCGM55W01H356I"
"2022-03-01",5,"White-fronted capuchin","",348555,"","GQNGLA85E82M951E"
"2022-03-31",5,"White-fronted capuchin","",348550,"","HIJOOR58D37G603M"
"2022-04-30",5,"White-fronted capuchin","",348554,"","MXWYXX83C31B873T"
"2022-05-30",5,"White-fronted capuchin","",348551,"","ZFOAKJ36I08K413L"
"2022-06-29",5,"White-fronted capuchin","",348546,"","OJUKSG65F46U287A"
"2022-07-29",5,"White-fronted capuchin","",348559,"","UAYJOG77C56Q827R"
"2022-08-28",5,"White-fronted capuchin","",348556,"","MCZSYA79M27W095Y"
"2022-09-27",5,"White-fronted capuchin","",348554,"","SFPKPJ09U63O240C"
"2022-10-09",5,"White-fronted capuchin","West nile disease",348555,"Alternare vegetali a mangime medico","RELZWK33P23V293V"
"2022-11-08",5,"White-fronted capuchin","",348561,"","HODKWJ04P69L937F"
"2022-12-08",5,"White-fronted capuchin","",348553,"","KUCTKZ61T24Y447T"
"2023-01-07",5,"White-fronted capuchin","",348554,"","JSMTOX87J13M178N"
"2023-02-06",5,"White-fronted capuchin","Peste suina africana",348545,"Alternare carne nelle settimane dispari e verdure nelle settimane pari","DBEFQA23Q80X119K"
"2021-07-28",5,"Southern black-backed gull","",307570,"","RMUFCJ21P23Y875K"
"2021-08-27",5,"Southern black-backed gull","",307563,"","JSMTOX87J13M178N"
"2021-09-26",5,"Southern black-backed gull","",307569,"","UAYJOG77C56Q827R"
"2021-10-26",5,"Southern black-backed gull","Salmonellosi aviarie non tifoidee",307578,"No carne per 2 mesi","OQMRLZ73Z10C877E"
"2021-11-25",5,"Southern black-backed gull","",307573,"","HKASFO52W74K212M"
"2021-12-25",5,"Southern black-backed gull","",307566,"","HOINOQ93M20S623A"
"2022-01-24",5,"Southern black-backed gull","",307575,"","UAYJOG77C56Q827R"
"2021-07-13",5,"Pygmy possum","Rabbia",637001,"Alternare vegetali a mangime medico","GTRNQS12W82G871H"
"2021-08-12",5,"Pygmy possum","",636994,"","KUCTKZ61T24Y447T"
"2021-09-11",5,"Pygmy possum","",636998,"","QJESUE82Q82S026B"
"2021-10-11",5,"Pygmy possum","",637010,"","ZQNFVZ88N58P737Y"
"2021-11-10",5,"Pygmy possum","",637010,"","KVOXDR94O16L595F"
"2021-11-18",5,"Pygmy possum","Rinotracheite infettiva del bovino (IBR)",637010,"No mangime per i prossimi 2 mesi solo Vegetali","SDOZRQ24F16Z694M"
"2021-12-18",5,"Pygmy possum","",636992,"","RLWBSX60B89K307G"
"2021-12-23",5,"Pygmy possum","Malattia di Newcastle",637000,"No carne per 2 mesi","KAXJUP32M42L944Z"
"2022-01-22",5,"Pygmy possum","",637000,"","HIJOOR58D37G603M"
"2022-02-21",5,"Pygmy possum","West nile disease",637001,"Solo mangime medico per 4 settimane","XUDUCK56J87E249D"
"2022-03-23",5,"Pygmy possum","",636993,"","XUDUCK56J87E249D"
"2022-04-22",5,"Pygmy possum","Brucellosi",636999,"Dieta liquida per 1 mese e poi risentire il Veterinario Curante","OQMRLZ73Z10C877E"
"2022-05-22",5,"Pygmy possum","",636995,"","BENAZV35V84G728Y"
"2022-06-21",5,"Pygmy possum","",637007,"","JSMTOX87J13M178N"
"2022-07-13",5,"Pygmy possum","Peste suina africana",637003,"Solo mangime medico per 4 settimane","MCZSYA79M27W095Y"
"2022-08-12",5,"Pygmy possum","",637004,"","GTRNQS12W82G871H"
"2022-08-27",5,"Pygmy possum","Trichinella",637004,"No mangime per i prossimi 2 mesi solo Vegetali","OVLOWK98S40H989D"
"2022-09-26",5,"Pygmy possum","",636998,"","TCIEMF28M57K540I"
"2022-10-26",5,"Pygmy possum","",637009,"","UEESQB52D01C783S"
"2022-11-25",5,"Pygmy possum","",637001,"","UEESQB52D01C783S"
"2022-12-25",5,"Pygmy possum","",637009,"","PNJORE64G35W983Z"
"2023-01-24",5,"Pygmy possum","",637002,"","YXVNEZ27G41S684L"
"2023-02-23",5,"Pygmy possum","",637000,"","NPXWCN73L74H814E"
"2021-10-16",5,"Mynah common","Influenza aviaria",744576,"Alternare carne nelle settimane dispari e verdure nelle settimane pari","HCMNOI85R50S863N"
"2021-11-15",5,"Mynah common","",744573,"","RMUFCJ21P23Y875K"
"2021-12-15",5,"Mynah common","",744575,"","QENHBQ79P95H124I"
"2022-01-14",5,"Mynah common","",744585,"","GTBBNJ43V27L642G"
"2022-02-13",5,"Mynah common","",744584,"","QKPKQX43V87J697X"
"2022-03-15",5,"Mynah common","",744581,"","AENIZK33V73S452W"
"2022-04-14",5,"Mynah common","",744581,"","LSXHKI99G45I261M"
"2022-04-15",5,"Mynah common","West nile disease",744571,"No mangime per i prossimi 2 mesi solo Vegetali","JSMTOX87J13M178N"
"2022-05-15",5,"Mynah common","",744581,"","WZANMN50R81D594P"
"2022-06-14",5,"Mynah common","",744568,"","HUWCCJ71H63A894K"
"2022-07-14",5,"Mynah common","",744584,"","ZXSPCC42H10W293Q"
"2022-08-13",5,"Mynah common","",744576,"","TXIJSS76W27X542H"
"2022-09-12",5,"Mynah common","",744585,"","KDIHSK05G77B383M"
"2022-10-12",5,"Mynah common","",744577,"","RELZWK33P23V293V"
"2022-10-26",5,"Mynah common","Brucellosi",744585,"Alternare carne nelle settimane dispari e verdure nelle settimane pari","XUDUCK56J87E249D"
"2022-11-25",5,"Mynah common","",744585,"","TAKTMI77H14V676G"
"2022-12-25",5,"Mynah common","Malattia di Newcastle",744584,"Alternare carne nelle settimane dispari e verdure nelle settimane pari","CFHACW39N88B188Y"
"2021-08-30",5,"Rattlesnake eastern diamondback","",738391,"","KUCTKZ61T24Y447T"
"2021-09-29",5,"Rattlesnake eastern diamondback","",738387,"","XUDUCK56J87E249D"
"2021-10-29",5,"Rattlesnake eastern diamondback","",738387,"","DGDYWC41W37X227L"
"2021-11-28",5,"Rattlesnake eastern diamondback","",738397,"","XZARRT13S94C682F"
"2021-12-28",5,"Rattlesnake eastern diamondback","Malattia di Newcastle",738391,"No carne per 2 mesi","RRSPAR95S04V869K"
"2022-01-27",5,"Rattlesnake eastern diamondback","",738383,"","BPIZZN04U03S425U"
"2022-02-26",5,"Rattlesnake eastern diamondback","",738391,"","HKASFO52W74K212M"
"2022-03-28",5,"Rattlesnake eastern diamondback","",738390,"","IMIZZV64U93B294I"
"2022-04-27",5,"Rattlesnake eastern diamondback","",738388,"","HCMNOI85R50S863N"
"2022-05-27",5,"Rattlesnake eastern diamondback","",738389,"","BIBFLF29M44P727K"
"2022-06-26",5,"Rattlesnake eastern diamondback","",738394,"","MCZSYA79M27W095Y"
"2022-07-26",5,"Rattlesnake eastern diamondback","",738383,"","DMWBFI26H80R696J"
"2022-08-25",5,"Rattlesnake eastern diamondback","",738382,"","QKPKQX43V87J697X"
"2022-09-24",5,"Rattlesnake eastern diamondback","",738395,"","BXKXIK91F37M945W"
"2022-10-24",5,"Rattlesnake eastern diamondback","",738395,"","OILQPX59S83T716L"
"2022-11-23",5,"Rattlesnake eastern diamondback","",738393,"","LXLDKR21X49J408B"
"2022-12-23",5,"Rattlesnake eastern diamondback","",738389,"","OQMRLZ73Z10C877E"
"2023-01-22",5,"Rattlesnake eastern diamondback","",738394,"","DGNSAO74I34G132X"
"2023-02-21",5,"Rattlesnake eastern diamondback","",738399,"","UAYJOG77C56Q827R"
"2023-03-23",5,"Rattlesnake eastern diamondback","",738393,"","OPFLBG35E28T343X"
"2021-04-13",5,"Onager","",341414,"","HUWCCJ71H63A894K"
"2021-05-13",5,"Onager","",341419,"","OPFLBG35E28T343X"
"2021-06-12",5,"Onager","",341422,"","GQNGLA85E82M951E"
"2021-07-12",5,"Onager","",341406,"","GRWXVM07K57A727R"
"2021-08-11",5,"Onager","Afta epizootica",341415,"Alternare carne nelle settimane dispari e verdure nelle settimane pari","UNMMKP78I91B283B"
"2021-09-10",5,"Onager","",341418,"","BJFCGM55W01H356I"
"2021-10-10",5,"Onager","",341419,"","BXKXIK91F37M945W"
"2021-11-09",5,"Onager","",341407,"","AENIZK33V73S452W"
"2021-12-09",5,"Onager","",341417,"","BENAZV35V84G728Y"
"2022-01-08",5,"Onager","",341421,"","DBEFQA23Q80X119K"
"2022-02-07",5,"Onager","",341409,"","WZANMN50R81D594P"
"2022-03-01",5,"Onager","Salmonellosi aviarie non tifoidee",341422,"Solo mangime medico per 4 settimane","TCIEMF28M57K540I"
"2022-03-31",5,"Onager","",341405,"","HFTZLR42P54I038D"
"2022-04-30",5,"Onager","Peste suina africana",341421,"No mangime per i prossimi 2 mesi solo Vegetali","VJJKWX04D16K852M"
"2022-05-30",5,"Onager","Salmonellosi aviarie non tifoidee",341421,"Alternare vegetali a mangime medico","DKKRNI12W38H575K"
"2022-06-29",5,"Onager","",341407,"","QKSBYE86N59G823A"
"2022-07-29",5,"Onager","",341419,"","HOINOQ93M20S623A"
"2022-08-28",5,"Onager","",341405,"","SDOZRQ24F16Z694M"
"2022-09-27",5,"Onager","",341422,"","QKSBYE86N59G823A"
"2022-10-03",5,"Onager","Salmonellosi aviarie non tifoidee",341413,"No carne per 2 mesi","HKASFO52W74K212M"
"2022-11-02",5,"Onager","",341422,"","RMUFCJ21P23Y875K"
"2022-12-02",5,"Onager","",341415,"","DMWBFI26H80R696J"
"2023-01-01",5,"Onager","",341410,"","YXVNEZ27G41S684L"
"2023-01-31",5,"Onager","",341421,"","CSURHY42I31P326H"
"2023-03-02",5,"Onager","",341418,"","OILQPX59S83T716L"
"2021-09-05",5,"Arboral spiny rat","",824034,"","JSMTOX87J13M178N"
"2021-10-05",5,"Arboral spiny rat","",824025,"","XZARRT13S94C682F"
"2021-11-04",5,"Arboral spiny rat","",824030,"","OILQPX59S83T716L"
"2021-11-30",5,"Arboral spiny rat","Salmonellosi aviarie non tifoidee",824036,"Mangime a base di Vegetali per 1 mese","CSURHY42I31P326H"
"2021-12-30",5,"Arboral spiny rat","",824040,"","SRCJIT69V69B232C"
"2022-01-05",5,"Arboral spiny rat","Paratubercolosi o Johne's Disease",824039,"Alternare carne nelle settimane dispari e verdure nelle settimane pari","DGNSAO74I34G132X"
"2022-02-04",5,"Arboral spiny rat","",824038,"","KAXJUP32M42L944Z"
"2022-03-06",5,"Arboral spiny rat","",824028,"","GRWXVM07K57A727R"
"2022-04-05",5,"Arboral spiny rat","",824027,"","OILQPX59S83T716L"
"2022-05-05",5,"Arboral spiny rat","",824043,"","CBFDND09F91H546K"
"2022-06-04",5,"Arboral spiny rat","",824040,"","HXOPFS49O09L860N"
"2022-07-04",5,"Arboral spiny rat","",824038,"","BXKXIK91F37M945W"
"2022-08-03",5,"Arboral spiny rat","",824037,"","EXTHNF29D85P050R"
"2022-09-02",5,"Arboral spiny rat","",824036,"","DZNPCP87G63Q961Q"
"2022-09-07",5,"Arboral spiny rat","Tubercolosi bovina",824033,"Dieta liquida per 1 mese e poi risentire il Veterinario Curante","RZXHMF06C91C657B"
"2022-10-07",5,"Arboral spiny rat","",824032,"","IQCTNU06Z63Q898C"
"2022-11-06",5,"Arboral spiny rat","",824041,"","DOXGCA67I93B435L"
"2022-12-06",5,"Arboral spiny rat","",824042,"","SDOZRQ24F16Z694M"
"2022-12-24",5,"Arboral spiny rat","Febbre catarrale degli ovini",824032,"No carne per 2 mesi","DKKRNI12W38H575K"
"2023-01-23",5,"Arboral spiny rat","",824029,"","SFPKPJ09U63O240C"
"2023-02-22",5,"Arboral spiny rat","",824041,"","TCIEMF28M57K540I"
"2021-06-18",5,"Owl madagascar hawk","",351029,"","XZARRT13S94C682F"
"2021-07-18",5,"Owl madagascar hawk","",351035,"","KAXJUP32M42L944Z"
"2021-08-17",5,"Owl madagascar hawk","Peste suina africana",351028,"Dieta liquida per 1 mese e poi risentire il Veterinario Curante","CSURHY42I31P326H"
"2021-09-16",5,"Owl madagascar hawk","",351034,"","PIGYLO79S06Z799G"
"2021-10-16",5,"Owl madagascar hawk","",351024,"","CRPRFQ00X25H955M"
"2021-11-15",5,"Owl madagascar hawk","",351037,"","DGDYWC41W37X227L"
"2021-12-15",5,"Owl madagascar hawk","",351033,"","LSXHKI99G45I261M"
"2022-01-14",5,"Owl madagascar hawk","Tubercolosi bovina",351023,"Alternare carne nelle settimane dispari e verdure nelle settimane pari","VJJKWX04D16K852M"
"2022-02-13",5,"Owl madagascar hawk","",351033,"","OJUKSG65F46U287A"
"2022-03-09",5,"Owl madagascar hawk","Malattia vescicolare dei suini",351022,"No mangime per i prossimi 2 mesi solo Vegetali","GTBBNJ43V27L642G"
"2022-04-08",5,"Owl madagascar hawk","",351022,"","HIJOOR58D37G603M"
"2022-05-08",5,"Owl madagascar hawk","",351028,"","TDFCSH37D78G480U"
"2022-06-07",5,"Owl madagascar hawk","",351020,"","RLWBSX60B89K307G"
"2022-07-07",5,"Owl madagascar hawk","",351022,"","CSURHY42I31P326H"
"2022-08-06",5,"Owl madagascar hawk","",351026,"","ICQQFH55P73G575S"
"2022-09-05",5,"Owl madagascar hawk","",351037,"","ICQQFH55P73G575S"
"2022-10-05",5,"Owl madagascar hawk","Leishmania",351025,"Solo mangime medico per 4 settimane","HXOPFS49O09L860N"
"2022-10-10",5,"Owl madagascar hawk","Encefalopatie spongiformi trasmissibili",351023,"No carne per 2 mesi","UNMMKP78I91B283B"
"2022-11-09",5,"Owl madagascar hawk","",351036,"","CFHACW39N88B188Y"
"2022-12-09",5,"Owl madagascar hawk","",351023,"","UEESQB52D01C783S"
"2023-01-08",5,"Owl madagascar hawk","",351035,"","SBFNFR02Y66Y686T"
"2023-02-07",5,"Owl madagascar hawk","",351038,"","XZARRT13S94C682F"
"2021-07-14",5,"Great egret","",979395,"","BXKXIK91F37M945W"
"2021-07-23",5,"Great egret","Paratubercolosi o Johne's Disease",979386,"No carne per 2 mesi","UOQAQQ70P22F991L"
"2021-08-22",5,"Great egret","Paratubercolosi o Johne's Disease",979393,"Solo mangime medico per 4 settimane","CBFDND09F91H546K"
"2021-09-21",5,"Great egret","",979387,"","BJKQKC10K57B486P"
"2021-10-21",5,"Great egret","Malattia emorragica virale del coniglio (MEV/RHD)",979397,"Alternare vegetali a mangime medico","HKASFO52W74K212M"
"2021-11-20",5,"Great egret","",979402,"","WZANMN50R81D594P"
"2021-12-20",5,"Great egret","",979386,"","LXLDKR21X49J408B"
"2022-01-19",5,"Great egret","",979403,"","AENIZK33V73S452W"
"2022-02-18",5,"Great egret","",979402,"","MXWYXX83C31B873T"
"2022-03-20",5,"Great egret","",979398,"","YXVNEZ27G41S684L"
"2022-04-19",5,"Great egret","",979387,"","HODKWJ04P69L937F"
"2022-05-19",5,"Great egret","",979397,"","TDFCSH37D78G480U"
"2022-06-18",5,"Great egret","",979393,"","GQNGLA85E82M951E"
"2022-07-18",5,"Great egret","",979389,"","QKPKQX43V87J697X"
"2022-07-30",5,"Great egret","Brucellosi",979397,"Alternare vegetali a mangime medico","GQNGLA85E82M951E"
"2022-08-29",5,"Great egret","",979393,"","PTLZUN37T49S915U"
"2022-09-28",5,"Great egret","",979391,"","ZQNFVZ88N58P737Y"
"2022-10-28",5,"Great egret","",979388,"","BJKQKC10K57B486P"
"2022-11-27",5,"Great egret","",979401,"","HCMNOI85R50S863N"
"2022-12-27",5,"Great egret","",979402,"","BIBFLF29M44P727K"
"2023-01-26",5,"Great egret","",979402,"","GTBBNJ43V27L642G"
"2023-02-25",5,"Great egret","",979387,"","GGGXXP31J75H693A"
"2023-03-27",5,"Great egret","",979391,"","CBQNTJ86T75R285F"
"2023-04-26",5,"Great egret","Malattia di Newcastle",979392,"Alternare vegetali a mangime medico","CBFDND09F91H546K"
"2023-05-26",5,"Great egret","",979398,"","YXVNEZ27G41S684L"
"2023-06-25",5,"Great egret","",979400,"","VJJKWX04D16K852M"
"2023-07-25",5,"Great egret","",979396,"","XZARRT13S94C682F"
"2023-08-08",5,"Great egret","Scrapie",979388,"Alternare carne nelle settimane dispari e verdure nelle settimane pari","LSXHKI99G45I261M"
"2023-09-07",5,"Great egret","",979386,"","RRSPAR95S04V869K"
"2023-10-07",5,"Great egret","",979387,"","XUDUCK56J87E249D"
"2021-04-27",5,"Western bearded dragon","",749669,"","JWDPWX14W11D641Z"
"2021-05-27",5,"Western bearded dragon","",749669,"","TCIEMF28M57K540I"
"2021-06-26",5,"Western bearded dragon","",749661,"","NPXWCN73L74H814E"
"2021-07-26",5,"Western bearded dragon","",749669,"","SBFNFR02Y66Y686T"
"2021-08-25",5,"Western bearded dragon","Malattia di Newcastle",749678,"No mangime per i prossimi 2 mesi solo Vegetali","OPFLBG35E28T343X"
"2021-09-24",5,"Western bearded dragon","",749667,"","SDOZRQ24F16Z694M"
"2021-10-24",5,"Western bearded dragon","",749672,"","QKPKQX43V87J697X"
"2021-11-23",5,"Western bearded dragon","",749676,"","NPXWCN73L74H814E"
"2021-12-23",5,"Western bearded dragon","",749672,"","OVLOWK98S40H989D"
"2022-01-22",5,"Western bearded dragon","",749667,"","IMIZZV64U93B294I"
"2022-02-21",5,"Western bearded dragon","",749678,"","NPXWCN73L74H814E"
"2022-03-23",5,"Western bearded dragon","",749666,"","QJESUE82Q82S026B"
"2022-04-22",5,"Western bearded dragon","",749666,"","GTBBNJ43V27L642G"
"2022-05-22",5,"Western bearded dragon","",749674,"","PTLZUN37T49S915U"
"2022-06-21",5,"Western bearded dragon","",749675,"","SFFKVE90Y79P278X"
"2022-07-21",5,"Western bearded dragon","",749672,"","ZUSDBT27S18I066Q"
"2022-08-20",5,"Western bearded dragon","",749664,"","ZQNFVZ88N58P737Y"
"2022-09-19",5,"Western bearded dragon","",749676,"","FFNPLL70Q85Q417Y"
"2022-10-19",5,"Western bearded dragon","",749671,"","HODKWJ04P69L937F"
"2022-11-18",5,"Western bearded dragon","",749670,"","HLZDCY93J51K599T"
"2022-12-18",5,"Western bearded dragon","",749666,"","VWGGON61Q76R110T"
"2023-01-17",5,"Western bearded dragon","",749675,"","MXWYXX83C31B873T"
"2023-02-16",5,"Western bearded dragon","",749663,"","AZVQRE05Q26F968B"
"2023-03-18",5,"Western bearded dragon","",749673,"","OJUKSG65F46U287A"
"2023-04-17",5,"Western bearded dragon","",749678,"","HCMNOI85R50S863N"
"2023-05-17",5,"Western bearded dragon","",749669,"","RMUFCJ21P23Y875K"
"2023-06-16",5,"Western bearded dragon","",749668,"","ZQNFVZ88N58P737Y"
"2023-07-16",5,"Western bearded dragon","",749675,"","XZARRT13S94C682F"
"2023-08-15",5,"Western bearded dragon","",749671,"","KDIHSK05G77B383M"
"2023-09-14",5,"Western bearded dragon","",749678,"","QJESUE82Q82S026B"
"2021-11-22",5,"Greater sage grouse","",749873,"","DISLRN11Y28S991O"
"2021-12-22",5,"Greater sage grouse","",749878,"","GGGXXP31J75H693A"
"2022-01-21",5,"Greater sage grouse","",749876,"","GTRNQS12W82G871H"
"2022-02-20",5,"Greater sage grouse","",749875,"","QKSBYE86N59G823A"
"2022-03-22",5,"Greater sage grouse","",749873,"","GTBBNJ43V27L642G"
"2022-04-20",5,"Greater sage grouse","Salmonellosi aviarie non tifoidee",749867,"Dieta liquida per 1 mese e poi risentire il Veterinario Curante","QAKVXG09Q42R293C"
"2022-05-20",5,"Greater sage grouse","",749868,"","RLWBSX60B89K307G"
"2022-06-15",5,"Greater sage grouse","Encefalopatie spongiformi trasmissibili",749880,"No carne per 2 mesi","CSURHY42I31P326H"
"2022-07-15",5,"Greater sage grouse","",749867,"","CBFDND09F91H546K"
"2022-08-14",5,"Greater sage grouse","",749876,"","PTLZUN37T49S915U"
"2022-09-13",5,"Greater sage grouse","",749878,"","BJFCGM55W01H356I"
"2021-07-04",5,"Coot red-knobbed","",614080,"","OPFLBG35E28T343X"
"2021-08-03",5,"Coot red-knobbed","",614072,"","UNMMKP78I91B283B"
"2021-09-02",5,"Coot red-knobbed","",614082,"","LSXHKI99G45I261M"
"2021-10-02",5,"Coot red-knobbed","",614073,"","VWGGON61Q76R110T"
"2021-11-01",5,"Coot red-knobbed","",614080,"","FFNPLL70Q85Q417Y"
"2021-12-01",5,"Coot red-knobbed","",614084,"","TCIEMF28M57K540I"
"2021-12-31",5,"Coot red-knobbed","",614089,"","DOXGCA67I93B435L"
"2022-01-30",5,"Coot red-knobbed","",614079,"","RLWBSX60B89K307G"
"2022-03-01",5,"Coot red-knobbed","",614080,"","LSXHKI99G45I261M"
"2022-03-31",5,"Coot red-knobbed","",614083,"","XZARRT13S94C682F"
"2022-04-30",5,"Coot red-knobbed","",614073,"","DBEFQA23Q80X119K"
"2022-05-30",5,"Coot red-knobbed","",614078,"","UNMMKP78I91B283B"
"2022-06-29",5,"Coot red-knobbed","",614074,"","ICQQFH55P73G575S"
"2022-07-29",5,"Coot red-knobbed","",614075,"","HTIZLM98F82A499K"
"2022-08-28",5,"Coot red-knobbed","",614072,"","TDFCSH37D78G480U"
"2022-09-27",5,"Coot red-knobbed","",614074,"","TDFCSH37D78G480U"
"2022-10-26",5,"Coot red-knobbed","Malattia di Newcastle",614087,"Mangime a base di Vegetali per 1 mese","DISLRN11Y28S991O"
"2022-11-25",5,"Coot red-knobbed","",614072,"","QAKVXG09Q42R293C"
"2022-12-25",5,"Coot red-knobbed","",614077,"","DOXGCA67I93B435L"
"2023-01-24",5,"Coot red-knobbed","",614082,"","QENHBQ79P95H124I"
"2023-02-23",5,"Coot red-knobbed","",614083,"","TDFCSH37D78G480U"
"2023-03-25",5,"Coot red-knobbed","",614082,"","GRWXVM07K57A727R"
"2023-04-01",5,"Coot red-knobbed","Tubercolosi bovina",614081,"No mangime per i prossimi 2 mesi solo Vegetali","XKDHSE52X77W080Z"
"2023-05-01",5,"Coot red-knobbed","",614072,"","KUCTKZ61T24Y447T"
"2023-05-31",5,"Coot red-knobbed","",614074,"","MCZSYA79M27W095Y"
"2023-06-30",5,"Coot red-knobbed","",614076,"","DGDYWC41W37X227L"
"2023-07-30",5,"Coot red-knobbed","",614082,"","MCZSYA79M27W095Y"
"2021-02-02",5,"Lizard desert spiny","",573187,"","DGDYWC41W37X227L"
"2021-03-04",5,"Lizard desert spiny","",573184,"","QKSBYE86N59G823A"
